Site,Datetime,mean_WT,max_WT,min_WT,range_WT,Solar_daily,Solar_2d,Solar_3d,Solar_7d,WL_daily_mean,WL_daily_max,WL_daily_min,WL_daily_range,WL_mean_2day,WL_mean_3day,WL_mean_7day,WL_max_2day,WL_max_3day,WL_max_7day,WL_min_2day,WL_min_3day,WL_min_7day,Air_tmin,Air_tmean,Air_tmax,Air_trange,Air_tmean_2day,Air_tmean_3day,Air_tmean_7day,Air_tmax_2day,Air_tmax_3day,Air_tmax_7day,Air_tmin_2day,Air_tmin_3day,Air_tmin_7day,GWT_mean,GWT_max,GWT_min,GWT_range,GWT_mean_2day,GWT_mean_3day,GWT_mean_7day,GWT_max_2day,GWT_max_3day,GWT_max_7day,GWT_min_2day,GWT_min_3day,GWT_min_7day,GWL_mean,GWL_max,GWL_min,GWL_range,GWL_mean_2day,GWL_mean_3day,GWL_mean_7day,GWL_max_2day,GWL_max_3day,GWL_max_7day,GWL_min_2day,GWL_min_3day,GWL_min_7day,ppt,ppt_7day,Water_area_m2_3d,Elev_m,Size_km2
Sam,8/9/2024,10.04867,11.236,9.176,2.06,26.784,26.20512026,26.6976,26.47295985,0.181875,0.199,0.163,0.036,0.182292,0.183556,0.183631,0.2015,0.203333,0.201857,0.1625,0.163333,0.163714,13.9,21.3,28.8,14.9,20.1,18.93333,19.78571,28.6,27.1,27.57143,11.65,10.83333,12.04286,9.768,9.768,9.768,0,9.763875,9.73225,9.678607,9.768,9.735,9.683286,9.7185,9.702,9.655143,-0.38267,-0.361,-0.402,0.041,-0.37727,-0.37106,-0.3529,-0.354,-0.347,-0.32886,-0.3985,-0.39333,-0.376,0,0,0,852.4066284,0.015
Sam,8/10/2024,10.13071,11.334,9.373,1.961,26.67168105,26.72784053,26.36064053,27.06171429,0.181792,0.196,0.164,0.032,0.181833,0.182125,0.183595,0.1975,0.199667,0.202143,0.1635,0.163,0.163286,13.2,21,28.7,15.5,21.15,20.4,19.52857,28.75,28.63333,27.4,13.55,12.16667,11.7,9.768,9.768,9.768,0,9.768,9.76525,9.70675,9.768,9.768,9.711429,9.768,9.735,9.683286,-0.39288,-0.375,-0.413,0.038,-0.38777,-0.38247,-0.36152,-0.368,-0.361,-0.33714,-0.4075,-0.40333,-0.385,0,0,0,852.4066284,0.015
Sam,8/11/2024,9.922042,11.041,9.077,1.964,26.46431895,26.568,26.64,26.92347414,0.184333,0.202,0.165,0.037,0.183063,0.182667,0.183744,0.199,0.199,0.202,0.1645,0.164,0.163571,12.5,19.5,26.6,14.1,20.25,20.6,19.61429,27.65,28.03333,27.68571,12.85,13.2,11.58571,9.768,9.768,9.768,0,9.768,9.768,9.724393,9.768,9.768,9.725571,9.768,9.768,9.711429,-0.39996,-0.378,-0.422,0.044,-0.39642,-0.39183,-0.3712,-0.3765,-0.37133,-0.34814,-0.4175,-0.41233,-0.39429,0,0,0,852.4066284,0.015
Sam,8/12/2024,9.602833,10.553,9.077,1.476,25.73855947,26.10143921,26.29151982,26.67661699,0.187208,0.201,0.17,0.031,0.185771,0.184444,0.184458,0.2015,0.199667,0.202143,0.1675,0.166333,0.164571,10.2,17.4,24.6,14.4,18.45,19.3,19.1,25.6,26.63333,26.94286,11.35,11.96667,11.3,9.85375,9.866,9.768,0.098,9.810875,9.796583,9.750786,9.817,9.800667,9.753714,9.768,9.768,9.725571,-0.40458,-0.387,-0.427,0.04,-0.40227,-0.39914,-0.37978,-0.3825,-0.38,-0.35757,-0.4245,-0.42067,-0.40229,0,0,0,852.4066284,0.015
Sam,8/13/2024,9.2415,9.965,8.978,0.987,26.15328105,25.94592026,26.11871982,26.44580579,0.188292,0.2,0.172,0.028,0.18775,0.186611,0.184613,0.2005,0.201,0.201286,0.171,0.169,0.165857,8.6,13.3,18,9.4,15.35,16.73333,18.28571,21.3,23.06667,25.6,9.4,10.43333,11,9.866,9.866,9.866,0,9.859875,9.82925,9.778929,9.866,9.833333,9.781857,9.817,9.800667,9.753714,-0.40771,-0.398,-0.423,0.025,-0.40615,-0.40408,-0.38833,-0.3925,-0.38767,-0.36843,-0.425,-0.424,-0.40929,0.75,0.75,0,852.4066284,0.015
Sam,8/14/2024,9.186667,10.259,8.581,1.678,26.23968105,26.19648105,26.04384053,26.2396803,0.187167,0.205,0.167,0.038,0.187729,0.187556,0.184768,0.2025,0.202,0.201,0.1695,0.169667,0.166143,7.6,11.5,15.4,7.8,12.4,14.06667,17.55714,16.7,19.33333,24.35714,8.1,8.8,10.77143,9.866,9.866,9.866,0,9.866,9.861917,9.807071,9.866,9.866,9.81,9.866,9.833333,9.781857,-0.41354,-0.393,-0.437,0.044,-0.41063,-0.40861,-0.39617,-0.3955,-0.39267,-0.377,-0.43,-0.429,-0.417,0,0.75,0,852.4066284,0.015
Sam,8/15/2024,9.315417,9.866,8.879,0.987,20.6496,23.44464053,24.3475207,25.52873165,0.1845,0.199,0.17,0.029,0.185833,0.186653,0.185024,0.202,0.201333,0.200286,0.1685,0.169667,0.167286,8.3,14.7,21.2,12.9,13.1,13.16667,16.95714,18.3,18.2,23.32857,7.95,8.166667,10.61429,9.866,9.866,9.866,0,9.866,9.866,9.82225,9.866,9.866,9.824,9.866,9.866,9.81,-0.4195,-0.408,-0.433,0.025,-0.41652,-0.41358,-0.40298,-0.4005,-0.39967,-0.38571,-0.435,-0.431,-0.42243,0,0.75,0,852.4066284,0.015
Sam,8/16/2024,9.520625,10.553,8.978,1.575,23.16384053,21.90672026,23.35104053,25.01156602,0.182167,0.2,0.163,0.037,0.183333,0.184611,0.185065,0.1995,0.201333,0.200429,0.1665,0.166667,0.167286,10.6,13.9,17.2,6.6,14.3,13.36667,15.9,19.2,17.93333,21.67143,9.45,8.833333,10.14286,9.944375,9.965,9.866,0.099,9.905188,9.892125,9.847446,9.9155,9.899,9.852143,9.866,9.866,9.824,-0.42113,-0.403,-0.443,0.04,-0.42031,-0.41806,-0.40847,-0.4055,-0.40133,-0.39171,-0.438,-0.43767,-0.42829,0,0.75,0,852.4066284,0.015
Sam,8/17/2024,9.64325,10.748,8.978,1.77,21.9456,22.55472026,21.91968018,24.33641158,0.190625,0.226,0.163,0.063,0.186396,0.185764,0.186327,0.213,0.208333,0.204714,0.163,0.165333,0.167143,9.2,15.2,21.2,12,14.55,14.6,15.07143,19.2,19.86667,20.6,9.9,9.366667,9.571429,9.965,9.965,9.965,0,9.954688,9.925125,9.875589,9.965,9.932,9.880286,9.9155,9.899,9.852143,-0.40158,-0.321,-0.446,0.125,-0.41135,-0.41407,-0.40971,-0.362,-0.37733,-0.384,-0.4445,-0.44067,-0.433,0,0.75,0,852.4066284,0.015
Sam,8/18/2024,9.537083,10.455,8.978,1.477,25.46208105,23.70384053,23.52384053,24.19323474,0.19225,0.207,0.175,0.032,0.191438,0.188347,0.187458,0.2165,0.211,0.205429,0.169,0.167,0.168571,8.5,17.1,25.6,17.1,16.15,15.4,14.72857,23.4,21.33333,20.45714,8.85,9.433333,9,9.965,9.965,9.965,0,9.965,9.958125,9.903732,9.965,9.965,9.908429,9.965,9.932,9.880286,-0.30567,-0.26,-0.323,0.063,-0.35363,-0.37613,-0.39624,-0.2905,-0.328,-0.36714,-0.3845,-0.404,-0.41886,11.79,12.54,0,852.4066284,0.015
Sam,8/19/2024,9.252833,10.357,8.581,1.776,24.63264053,25.04736079,24.01344053,24.03524632,0.193083,0.209,0.171,0.038,0.192667,0.191986,0.188298,0.208,0.214,0.206571,0.173,0.169667,0.168714,7.9,13.4,18.9,11,15.25,15.23333,14.15714,22.25,21.9,19.64286,8.2,8.533333,8.671429,9.965,9.965,9.965,0,9.965,9.965,9.919625,9.965,9.965,9.922571,9.965,9.965,9.908429,-0.25108,-0.233,-0.27,0.037,-0.27838,-0.31944,-0.37432,-0.2465,-0.27133,-0.34514,-0.2965,-0.34633,-0.39643,0,12.54,0,852.4066284,0.015
Sam,8/20/2024,9.207458,10.161,8.481,1.68,23.73408105,24.18336079,24.60960088,23.68964632,0.191167,0.208,0.169,0.039,0.192125,0.192167,0.188708,0.2085,0.208,0.207714,0.17,0.171667,0.168286,8,13.6,19.2,11.2,13.5,14.7,14.2,19.05,21.23333,19.81429,7.95,8.133333,8.585714,10.00583,10.063,9.965,0.098,9.985417,9.978611,9.939601,10.014,9.997667,9.950714,9.965,9.965,9.922571,-0.25283,-0.229,-0.278,0.049,-0.25196,-0.26986,-0.35219,-0.231,-0.24067,-0.321,-0.274,-0.29033,-0.37571,0,11.79,0,852.4066284,0.015
Sam,8/21/2024,9.512375,10.455,8.879,1.576,23.40575947,23.56992026,23.92416035,23.28480038,0.185958,0.202,0.167,0.035,0.188563,0.190069,0.188536,0.205,0.206333,0.207286,0.168,0.169,0.168286,7.6,14,20.4,12.8,13.8,13.66667,14.55714,19.8,19.5,20.52857,7.8,7.833333,8.585714,10.063,10.063,10.063,0,10.03442,10.01128,9.967744,10.063,10.03033,9.978857,10.014,9.997667,9.950714,-0.27717,-0.252,-0.304,0.052,-0.265,-0.26036,-0.33271,-0.2405,-0.238,-0.30086,-0.291,-0.284,-0.35671,0,11.79,0,852.4066284,0.015
Sam,8/22/2024,9.171625,9.472,8.879,0.593,19.45727974,21.4315196,22.19904009,23.11446891,0.19225,0.208,0.18,0.028,0.189104,0.189792,0.189643,0.205,0.206,0.208571,0.1735,0.172,0.169714,9.2,14.3,19.4,10.2,14.15,13.96667,14.5,19.9,19.66667,20.27143,8.4,8.266667,8.714286,10.063,10.063,10.063,0,10.063,10.04394,9.995887,10.063,10.063,10.007,10.063,10.03033,9.978857,-0.28788,-0.251,-0.303,0.052,-0.28252,-0.27263,-0.3139,-0.2515,-0.244,-0.27843,-0.3035,-0.295,-0.33814,0,11.79,0,852.4066284,0.015
Sam,8/23/2024,9.101542,9.472,8.481,0.991,12.42432026,15.9408,18.42911982,21.58025173,0.199417,0.206,0.186,0.02,0.195833,0.192542,0.192107,0.207,0.205333,0.209429,0.183,0.177667,0.173,8.4,11.4,14.4,6,12.85,13.23333,14.14286,16.9,18.06667,19.87143,8.8,8.4,8.4,10.063,10.063,10.063,0,10.063,10.063,10.01283,10.063,10.063,10.021,10.063,10.063,10.007,-0.22808,-0.202,-0.248,0.046,-0.25798,-0.26438,-0.28633,-0.2265,-0.235,-0.24971,-0.2755,-0.285,-0.31029,13.48,25.27,0,852.4066284,0.015
Sam,8/24/2024,8.596833,9.077,8.182,0.895,16.2864,14.35536013,16.056,20.77179459,0.200125,0.209,0.186,0.023,0.199771,0.197264,0.193464,0.2075,0.207667,0.207,0.186,0.184,0.176286,4.7,8.2,11.7,7,9.8,11.3,13.14286,13.05,15.16667,18.51429,6.55,7.433333,7.757143,10.0843,10.161,10.063,0.098,10.07365,10.0701,10.02988,10.112,10.09567,10.049,10.063,10.063,10.021,-0.1977,-0.19,-0.211,0.021,-0.21289,-0.23788,-0.2572,-0.196,-0.21433,-0.231,-0.2295,-0.254,-0.27671,4.48,29.75,0,852.4066284,0.015
Sam,8/25/2024,8.918333,10.063,8.082,1.981,22.73184053,19.50912026,17.14752026,20.38176023,0.20125,0.217,0.178,0.039,0.200688,0.200264,0.19475,0.213,0.210667,0.208429,0.182,0.183333,0.176714,5.6,9,12.4,6.8,8.6,9.533333,11.98571,12.05,12.83333,16.62857,5.15,6.233333,7.342857,10.063,10.063,10.063,0,10.07365,10.0701,10.04388,10.112,10.09567,10.063,10.063,10.063,10.035,-0.21933,-0.189,-0.25,0.061,-0.20851,-0.21504,-0.24487,-0.1895,-0.19367,-0.22086,-0.2305,-0.23633,-0.26629,0,17.96,0,852.4066284,0.015
Sam,8/26/2024,9.177542,10.553,8.282,2.271,23.92415947,23.328,20.9808,20.28054865,0.199542,0.218,0.177,0.041,0.200396,0.200306,0.195673,0.2175,0.214667,0.209714,0.1775,0.180333,0.177571,6.1,12.8,19.5,13.4,10.9,10,11.9,15.95,14.53333,16.71429,5.85,5.466667,7.085714,10.06708,10.161,10.063,0.098,10.06504,10.07146,10.05846,10.112,10.12833,10.091,10.063,10.063,10.049,-0.25167,-0.225,-0.282,0.057,-0.2355,-0.2229,-0.24495,-0.207,-0.20133,-0.21971,-0.266,-0.24767,-0.268,0,17.96,0,852.4066284,0.015
Sam,8/27/2024,9.134167,9.866,8.481,1.385,19.77695947,21.85055947,22.14431982,19.71524556,0.204125,0.217,0.185,0.032,0.201833,0.201639,0.197524,0.2175,0.217333,0.211,0.181,0.18,0.179857,8.5,16.7,24.8,16.3,14.75,12.83333,12.34286,22.15,18.9,17.51429,7.3,6.733333,7.157143,10.12425,10.161,10.063,0.098,10.09567,10.08478,10.07538,10.161,10.12833,10.105,10.063,10.063,10.063,-0.265,-0.249,-0.287,0.038,-0.25833,-0.24533,-0.24669,-0.237,-0.221,-0.22257,-0.2845,-0.273,-0.26929,0.2,18.16,0,852.4066284,0.015
Sam,8/28/2024,8.474667,9.768,7.481,2.287,24.59808105,22.18752026,22.7664,19.88557722,0.203792,0.221,0.174,0.047,0.203958,0.202486,0.200071,0.219,0.218667,0.213714,0.1795,0.178667,0.180857,3,8.6,14.3,11.3,12.65,12.7,11.57143,19.55,19.53333,16.64286,5.75,5.866667,6.5,10.161,10.161,10.161,0,10.14263,10.11744,10.08938,10.161,10.161,10.119,10.112,10.09567,10.077,-0.27754,-0.255,-0.309,0.054,-0.27127,-0.26474,-0.24674,-0.252,-0.243,-0.223,-0.298,-0.29267,-0.27,0,18.16,0,852.4066284,0.015
Sam,8/29/2024,9.263958,10.651,8.382,2.269,24.30431895,24.4512,22.89311982,20.57801139,0.189667,0.212,0.171,0.041,0.196729,0.199194,0.199702,0.2165,0.216667,0.214286,0.1725,0.176667,0.179571,1.8,11.4,21,19.2,10,12.23333,11.15714,17.65,20.03333,16.87143,2.4,4.433333,5.442857,10.161,10.161,10.161,0,10.161,10.14875,10.10338,10.161,10.161,10.133,10.161,10.12833,10.091,-0.30621,-0.278,-0.327,0.049,-0.29188,-0.28292,-0.24936,-0.2665,-0.26067,-0.22686,-0.318,-0.30767,-0.27343,0,18.16,0,852.4066284,0.015
Sam,8/30/2024,9.572875,10.944,8.581,2.363,24.0192,24.16175947,24.3072,22.23442278,0.195083,0.218,0.174,0.044,0.192375,0.196181,0.199083,0.215,0.217,0.216,0.1725,0.173,0.177857,8.9,17.1,25.2,16.3,14.25,12.36667,11.97143,23.1,20.16667,18.41429,5.35,4.566667,5.514286,10.161,10.161,10.161,0,10.161,10.161,10.11738,10.161,10.161,10.147,10.161,10.161,10.105,-0.31871,-0.293,-0.341,0.048,-0.31246,-0.30082,-0.26231,-0.2855,-0.27533,-0.23986,-0.334,-0.32567,-0.28671,0,4.68,0,852.4066284,0.015
Sam,8/31/2024,10.08867,11.625,9.077,2.548,23.544,23.7816,23.95583965,23.27122278,0.192375,0.21,0.172,0.038,0.193729,0.192375,0.197976,0.214,0.213333,0.216143,0.173,0.172333,0.175857,11,20.8,30.6,19.6,18.95,16.43333,13.77143,27.9,25.6,21.11429,9.95,7.233333,6.414286,10.161,10.161,10.161,0,10.161,10.161,10.12833,10.161,10.161,10.147,10.161,10.161,10.119,-0.33604,-0.313,-0.355,0.042,-0.32738,-0.32032,-0.28207,-0.303,-0.29467,-0.25743,-0.348,-0.341,-0.30729,0,0.2,0,852.4066284,0.015
Sam,9/1/2024,10.24983,11.236,9.571,1.665,21.2112,22.3776,22.9248,23.05398842,0.188708,0.206,0.171,0.035,0.190542,0.192056,0.196185,0.208,0.211333,0.214571,0.1715,0.172333,0.174857,15.2,24.1,33,17.8,22.45,20.66667,15.92857,31.8,29.6,24.05714,13.1,11.7,7.785714,10.161,10.161,10.161,0,10.161,10.161,10.14233,10.161,10.161,10.161,10.161,10.161,10.133,-0.35596,-0.334,-0.376,0.042,-0.346,-0.3369,-0.30159,-0.3235,-0.31333,-0.27814,-0.3655,-0.35733,-0.32529,0,0.2,0,852.4066284,0.015
Sam,9/2/2024,10.00875,11.041,9.373,1.668,21.7728,21.492,22.176,22.74665135,0.196417,0.209,0.18,0.029,0.192563,0.1925,0.195738,0.2075,0.208333,0.213286,0.1755,0.174333,0.175286,12.2,21.2,30.2,18,22.65,22.03333,17.12857,31.6,31.26667,25.58571,13.7,12.8,8.657143,10.161,10.161,10.161,0,10.161,10.161,10.15575,10.161,10.161,10.161,10.161,10.161,10.147,-0.3635,-0.346,-0.385,0.039,-0.35973,-0.35183,-0.31757,-0.34,-0.331,-0.29543,-0.3805,-0.372,-0.34,0,0.2,0,852.4066284,0.015
Sam,9/3/2024,9.754542,10.748,9.373,1.375,22.71455947,22.24367974,21.89951982,23.1663085,0.19625,0.214,0.175,0.039,0.196333,0.193792,0.194613,0.2115,0.209667,0.212857,0.1775,0.175333,0.173857,10.2,15.6,20.9,10.7,18.4,20.3,16.97143,25.55,28.03333,25.02857,11.2,12.53333,8.9,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.37554,-0.362,-0.398,0.036,-0.36952,-0.365,-0.33336,-0.354,-0.34733,-0.31157,-0.3915,-0.38633,-0.35586,0,0,0,852.4066284,0.015
Sam,9/4/2024,9.636792,11.236,8.481,2.755,22.71455947,22.71455947,22.40063965,22.89723398,0.196667,0.217,0.174,0.043,0.196458,0.196444,0.193595,0.2155,0.213333,0.212286,0.1745,0.176333,0.173857,9.2,15.7,22.1,12.9,15.65,17.5,17.98571,21.5,24.4,26.14286,9.7,10.53333,9.785714,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.38783,-0.362,-0.412,0.05,-0.38169,-0.37563,-0.34911,-0.362,-0.35667,-0.32686,-0.405,-0.39833,-0.37057,0,0,0,852.4066284,0.015
Sam,9/5/2024,10.69408,11.916,9.965,1.951,22.41215947,22.56335947,22.61375947,22.62692549,0.189083,0.201,0.176,0.025,0.192875,0.194,0.193512,0.209,0.210667,0.210714,0.175,0.175,0.174571,12.3,20.7,29,16.7,18.2,17.33333,19.31429,25.55,24,27.28571,10.75,10.56667,11.28571,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.41229,-0.392,-0.428,0.036,-0.40006,-0.39189,-0.36427,-0.377,-0.372,-0.34314,-0.42,-0.41267,-0.385,0,0,0,852.4066284,0.015
Sam,9/6/2024,10.80404,12.013,10.063,1.95,21.89375947,22.15295947,22.34015947,22.32329113,0.19125,0.209,0.177,0.032,0.190167,0.192333,0.192964,0.205,0.209,0.209429,0.1765,0.175667,0.175,16.7,23.9,31,14.3,22.3,20.1,20.28571,30,27.36667,28.11429,14.5,12.73333,12.4,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.42558,-0.403,-0.44,0.037,-0.41894,-0.40857,-0.37954,-0.3975,-0.38567,-0.35886,-0.434,-0.42667,-0.39914,0,0,0,852.4066284,0.015
Sam,9/7/2024,10.84567,11.625,10.455,1.17,19.7856,20.83967974,21.36383965,21.78637684,0.190042,0.203,0.175,0.028,0.190646,0.190125,0.192631,0.206,0.204333,0.208429,0.176,0.176,0.175429,17.8,25.4,33.1,15.3,24.65,23.33333,20.94286,32.05,31.03333,28.47143,17.25,15.6,13.37143,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.43821,-0.425,-0.453,0.028,-0.4319,-0.42536,-0.39413,-0.414,-0.40667,-0.37486,-0.4465,-0.44033,-0.41314,0,0,0,852.4066284,0.015
Sam,9/8/2024,10.47846,11.625,9.768,1.857,21.20255947,20.49407974,20.96063965,21.78514248,0.194917,0.209,0.177,0.032,0.192479,0.192069,0.193518,0.206,0.207,0.208857,0.176,0.176333,0.176286,15.7,22.5,29.3,13.6,23.95,23.93333,20.71429,31.2,31.13333,27.94286,16.75,16.73333,13.44286,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.44333,-0.428,-0.46,0.032,-0.44077,-0.43571,-0.40661,-0.4265,-0.41867,-0.38829,-0.4565,-0.451,-0.42514,0,0,0,852.4066284,0.015
Sam,9/9/2024,10.12296,11.236,9.373,1.863,21.31487974,21.2587196,20.76767974,21.7197253,0.199042,0.213,0.178,0.035,0.196979,0.194667,0.193893,0.211,0.208333,0.209429,0.1775,0.176667,0.176,12.3,19.5,26.8,14.5,21,22.46667,20.47143,28.05,29.73333,27.45714,14,15.26667,13.45714,10.161,10.161,10.161,0,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,10.161,-0.4485,-0.43,-0.47,0.04,-0.44592,-0.44335,-0.41876,-0.429,-0.42767,-0.40029,-0.465,-0.461,-0.43729,0,0,0,852.4066284,0.015
Sam,9/10/2024,9.815542,10.944,8.978,1.966,20.9952,21.15503987,21.17087974,21.47410252,0.197917,0.214,0.175,0.039,0.198479,0.197292,0.194131,0.2135,0.212,0.209429,0.1765,0.176667,0.176,10.9,17.9,24.8,13.9,18.7,19.96667,20.8,25.8,26.96667,28.01429,11.6,12.96667,13.55714,10.19367,10.259,10.161,0.098,10.17733,10.17189,10.16567,10.21,10.19367,10.175,10.161,10.161,10.161,-0.45713,-0.438,-0.481,0.043,-0.45281,-0.44965,-0.43041,-0.434,-0.432,-0.41114,-0.4755,-0.47033,-0.44914,0,0,0,852.4066284,0.015
Sam,9/11/2024,9.311583,9.768,8.978,0.79,8.795520264,14.89536013,17.0352,19.48566835,0.205667,0.214,0.191,0.023,0.201792,0.200875,0.195417,0.214,0.213667,0.209,0.183,0.181333,0.178429,8.4,15.1,21.8,13.4,16.5,17.5,20.71429,23.3,24.46667,27.97143,9.65,10.53333,13.44286,10.259,10.259,10.259,0,10.22633,10.20456,10.17967,10.259,10.22633,10.189,10.21,10.19367,10.175,-0.45654,-0.449,-0.471,0.022,-0.45683,-0.45406,-0.44023,-0.4435,-0.439,-0.42357,-0.476,-0.474,-0.45757,0.3,0.3,0,852.4066284,0.015
Sam,9/12/2024,9.229333,9.571,9.077,0.494,11.64672026,10.22112026,13.81248018,17.94774846,0.201458,0.209,0.189,0.02,0.203563,0.201681,0.197185,0.2115,0.212333,0.210143,0.19,0.185,0.180286,8.2,10.7,13.2,5,12.9,14.56667,19.28571,17.5,19.93333,25.71429,8.3,9.166667,12.85714,10.259,10.259,10.259,0,10.259,10.23722,10.19367,10.259,10.259,10.203,10.259,10.22633,10.189,-0.43658,-0.424,-0.448,0.024,-0.44656,-0.45008,-0.4437,-0.4365,-0.437,-0.42814,-0.4595,-0.46667,-0.46043,7.37,7.67,0,852.4066284,0.015
Sam,9/13/2024,9.261583,10.161,8.779,1.382,20.19167974,15.9192,13.54464009,17.70459421,0.197083,0.209,0.175,0.034,0.199271,0.201403,0.198018,0.209,0.210667,0.210143,0.182,0.185,0.18,7.7,10.2,12.6,4.9,10.45,12,17.32857,12.9,15.86667,23.08571,7.95,8.1,11.57143,10.259,10.259,10.259,0,10.259,10.259,10.20767,10.259,10.259,10.217,10.259,10.259,10.203,-0.43313,-0.418,-0.456,0.038,-0.43485,-0.44208,-0.44477,-0.421,-0.43033,-0.43029,-0.452,-0.45833,-0.46271,0.54,8.21,0,852.4066284,0.015
Sam,9/14/2024,9.08425,9.669,8.481,1.188,19.45727974,19.82447974,17.09855991,17.65769132,0.199583,0.216,0.182,0.034,0.198333,0.199375,0.199381,0.2125,0.211333,0.212,0.1785,0.182,0.181,7,12.7,18.3,11.3,11.45,11.2,15.51429,15.45,14.7,20.97143,7.35,7.633333,10.02857,10.29167,10.357,10.259,0.098,10.27533,10.26989,10.22633,10.308,10.29167,10.245,10.259,10.259,10.217,-0.43496,-0.417,-0.451,0.034,-0.43404,-0.43489,-0.44431,-0.4175,-0.41967,-0.42914,-0.4535,-0.45167,-0.46243,0,8.21,0,852.4066284,0.015
Sam,9/15/2024,8.960875,9.571,8.382,1.189,20.20032026,19.8288,19.94975991,17.51451429,0.201292,0.214,0.183,0.031,0.200438,0.199319,0.200292,0.215,0.213,0.212714,0.1825,0.18,0.181857,7,12,16.9,9.9,12.35,11.63333,14.01429,17.6,15.93333,19.2,7,7.233333,8.785714,10.357,10.357,10.357,0,10.32433,10.30256,10.25433,10.357,10.32433,10.273,10.308,10.29167,10.245,-0.42471,-0.41,-0.442,0.032,-0.42983,-0.43093,-0.44165,-0.4135,-0.415,-0.42657,-0.4465,-0.44967,-0.45986,2.74,10.95,0,852.4066284,0.015
Sam,9/16/2024,8.329875,9.373,7.481,1.892,15.14592026,17.67312026,18.26784009,16.63323436,0.200208,0.214,0.179,0.035,0.20075,0.200361,0.200458,0.214,0.214667,0.212857,0.181,0.181333,0.182,4.7,8.9,13.2,8.5,10.45,11.2,12.5,15.05,16.13333,17.25714,5.85,6.233333,7.7,10.357,10.357,10.357,0,10.357,10.33522,10.28233,10.357,10.357,10.301,10.357,10.32433,10.273,-0.41825,-0.402,-0.439,0.037,-0.42148,-0.42597,-0.43733,-0.406,-0.40967,-0.42257,-0.4405,-0.444,-0.45543,0,10.95,0,852.4066284,0.015
Sam,9/17/2024,8.555167,9.077,7.882,1.195,16.26047974,15.7032,17.20224009,15.95684575,0.200958,0.213,0.187,0.026,0.200583,0.200819,0.200893,0.2135,0.213667,0.212714,0.183,0.183,0.183714,6.5,11.3,16.1,9.6,10.1,10.73333,11.55714,14.65,15.4,16.01429,5.6,6.066667,7.071429,10.357,10.357,10.357,0,10.357,10.357,10.30567,10.357,10.357,10.315,10.357,10.357,10.301,-0.41208,-0.399,-0.425,0.026,-0.41517,-0.41835,-0.43089,-0.4005,-0.40367,-0.417,-0.432,-0.43533,-0.44743,0,10.95,0,852.4066284,0.015
Sam,9/18/2024,9.0595,9.965,8.68,1.285,19.07712026,17.6688,16.82784009,17.42564575,0.195333,0.208,0.178,0.03,0.198146,0.198833,0.199417,0.2105,0.211667,0.211857,0.1825,0.181333,0.181857,7.4,10.3,13.1,5.7,10.8,10.16667,10.87143,14.6,14.13333,14.77143,6.95,6.2,6.928571,10.357,10.357,10.357,0,10.357,10.357,10.31967,10.357,10.357,10.329,10.357,10.357,10.315,-0.41508,-0.403,-0.437,0.034,-0.41358,-0.41514,-0.42497,-0.401,-0.40133,-0.41043,-0.431,-0.43367,-0.44257,0.04,10.69,0,852.4066284,0.015
Sam,9/19/2024,9.01,9.866,8.68,1.186,19.34495947,19.21103987,18.22751982,18.52539421,0.197083,0.212,0.175,0.037,0.196208,0.197792,0.198792,0.21,0.211,0.212286,0.1765,0.18,0.179857,6.8,11.7,16.5,9.7,11,11.1,11.01429,14.8,15.23333,15.24286,7.1,6.9,6.728571,10.357,10.357,10.357,0,10.357,10.357,10.33367,10.357,10.357,10.343,10.357,10.357,10.329,-0.41729,-0.404,-0.442,0.038,-0.41619,-0.41482,-0.42221,-0.4035,-0.402,-0.40757,-0.4395,-0.43467,-0.44171,0,3.32,0,852.4066284,0.015
Sam,9/20/2024,8.613417,9.373,8.182,1.191,19.38815947,19.36655947,19.27007974,18.4106056,0.20025,0.213,0.176,0.037,0.198667,0.197556,0.199244,0.2125,0.211,0.212857,0.1755,0.176333,0.18,5.4,11.7,18,12.6,11.7,11.23333,11.22857,17.25,15.86667,16.01429,6.1,6.533333,6.4,10.357,10.357,10.357,0,10.357,10.357,10.34767,10.357,10.357,10.357,10.357,10.357,10.343,-0.42175,-0.409,-0.445,0.036,-0.41952,-0.41804,-0.42059,-0.4065,-0.40533,-0.40629,-0.4435,-0.44133,-0.44014,0,2.78,0,852.4066284,0.015
